Crse Lst,Crse Lst Descr,Eff Date,Crse Lst Effective Status,Crse Seq,Course ID,Subject,Catalog Nbr,description,WildCard,Wildcard Acad Group,Wildcard Subject,Wildcard Catalog,Valid Beg,Valid End,Term Code,Term Descr,Class Assoc,Topic ID,Req Designation,subject,course
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,142,38623,HISTORY,358,Latin America Topics,N,,,,,2007-04-18,,,0,80,,HISTOR,HISTOR 358
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,332,43110,HISTORY,362,Lit in African Hist,N,,,,2012-09-04,,,,0,0,,HISTOR,HISTOR 362
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,10,5442,HISTORY,367,Amer Indian History,N,,,,2001-01-04,,,,0,0,,HISTOR,HISTOR 367
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,454,18533,HISTORY,368,Hist of Family in US,N,,,,2019-08-21,,,,0,0,,HISTOR,HISTOR 368
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,99,18533,HISTORY,368,Hist of Family in US,N,,,,2006-01-05,,,,0,80,,HISTOR,HISTOR 368
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,217,5443,HISTORY,371,Sex & Gender US Hist,N,,,,2007-01-04,,,,0,0,,HISTOR,HISTOR 371
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,296,19656,HISTORY,374,The Sixties,N,,,,2011-09-06,,,,0,0,,HISTOR,HISTOR 374
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,289,19656,HISTORY,374,The Sixties,N,,,,2011-09-06,,,,0,0,,HISTOR,HISTOR 374
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,136,22317,HISTORY,377,Hist Latina/os in US,N,,,,2001-01-04,,,,0,0,,HISTOR,HISTOR 377
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,7,22317,HISTORY,377,Hist Latina/os in US,N,,,,2001-01-04,,,,0,0,,HISTOR,HISTOR 377
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,37,5445,HISTORY,383,Modern Jewish Hist,N,,,,2006-01-05,2008-04-16,,,0,80,,HISTOR,HISTOR 383
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,36,5446,HISTORY,384,Jewish Hst 1880-1948,N,,,,2006-01-05,2007-04-18,,,0,80,,HISTOR,HISTOR 384
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,393,46689,HISTORY,384,Antisemitism,N,,,,2016-01-01,,,,0,0,,HISTOR,HISTOR 384
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,52,8448,HISTORY,386,The Holocaust,N,,,,2006-01-05,,,,0,80,,HISTOR,HISTOR 386
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,168,8448,HISTORY,386,The Holocaust,N,,,,2005-09-06,,,,0,0,,HISTOR,HISTOR 386
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,433,5435,HISTORY,389,Armenians in Turkey,N,,,,2018-08-18,,,,0,0,,HISTOR,HISTOR 389
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,395,46937,HISTORY,396,Black Germany,N,,,,2016-01-01,,,,0,0,,HISTOR,HISTOR 396
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,414,8830,HISTORY,411,Pol Civil Liberties,N,,,,2017-01-01,,,,0,0,,HISTOR,HISTOR 411
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,431,41743,HISTORY,421,Afdiaspora Religions,N,,,,2018-01-01,,,,0,0,,HISTOR,HISTOR 421
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,241,8478,HISTORY,431,The Balkans,N,,,,2008-09-02,,,,0,0,,HISTOR,HISTOR 431
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,9,40735,HISTORY,454,Asians Amer Film&TV,N,,,,2004-09-07,,,,0,0,,HISTOR,HISTOR 454
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,155,40735,HISTORY,454,Asians Amer Film&TV,N,,,,2004-09-07,,,,0,0,,HISTOR,HISTOR 454
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,79,16674,HISTORY,464,Civ War&Reconstr Era,N,,,,2005-01-05,2010-04-21,,,0,0,,HISTOR,HISTOR 464
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,58,13317,HISTORY,478,Top Lat Am,N,,,,2006-01-05,,,,0,80,,HISTOR,HISTOR 478
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,143,38684,HISTORY,482,Diversity of Poland,N,,,,2001-06-27,2006-04-18,,,0,80,,HISTOR,HISTOR 482
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,187,5450,HISTORY,496,Hist Colloquium,N,,,,2005-09-06,2010-04-21,,,0,80,,HISTOR,HISTOR 496
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,375,15689,HISTORY,537,Crusad 945-1258,N,,,,2014-08-16,,,,0,0,,HISTOR,HISTOR 537
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,162,41386,HJCS,335,Tokyo-Tel Aviv,N,,,,2006-01-05,2011-04-20,,,0,80,,HJC,HJC 335
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,436,45893,HONORS,241,Hon Core Writing HU,N,,,,2018-08-18,,,,0,80,,HONOR,HONOR 241
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,176,5589,HONORS,250,Hon Sem Soc Sci,N,,,,2006-01-05,2008-04-16,,,0,81,,HONOR,HONOR 250
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,275,5589,HONORS,250,Hon Sem Soc Sci,N,,,,2008-09-02,,,,0,82,,HONOR,HONOR 250
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,188,5590,HONORS,251,Hon Seminar Hums,N,,,,2004-09-07,2010-04-21,,,0,80,,HONOR,HONOR 251
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,154,40708,HONORS,354,Music Race Identity,N,,,,2004-09-07,,,,0,0,,HONOR,HONOR 354
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,353,44741,INTLSTD,205,What is History?,N,,,,2013-09-01,,,,0,0,,INTLST,INTLST 205
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,514,49381,INTLSTD,310,Atlantic Slavery,N,,,,2021-08-21,,,,0,0,,INTLST,INTLST 310
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,199,8466,INTLSTD,348,National Latin Amer,N,,,,2004-09-07,,,,0,0,,INTLST,INTLST 348
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,452,47469,INTLSTD,385,Intl Topics in SS,N,,,,2019-08-21,,,,0,81,,INTLST,INTLST 385
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,458,47469,INTLSTD,385,Intl Topics in SS,N,,,,2019-09-01,,,,0,82,,INTLST,INTLST 385
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,443,47469,INTLSTD,385,Intl Topics in SS,N,,,,2017-01-01,,,,0,80,,INTLST,INTLST 385
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,462,47469,INTLSTD,385,Intl Topics in SS,N,,,,2019-12-21,,,,0,83,,INTLST,INTLST 385
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,195,10023,ISLAM,285,Visual Culture Islam,N,,,,2006-09-05,2011-08-30,,,0,0,,ISLA,ISLA 285
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,177,10023,ISLAM,285,Visual Culture Islam,N,,,,2006-01-05,2011-08-30,,,0,0,,ISLA,ISLA 285
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,80,16690,ISLAM,315,Intro Arab Culture,N,,,,2006-01-05,2011-04-20,,,0,80,,ISLA,ISLA 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,285,16690,ISLAM,315,Intro Arab Culture,N,,,,,,,,0,0,,ISLA,ISLA 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,237,40688,ISLAM,325,Islam in South Asia,N,,,,2008-09-02,,,,0,0,,ISLA,ISLA 325
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,469,47473,ISLAM,390,Topics in Islam,N,,,,2019-12-21,,,,0,80,,ISLA,ISLA 390
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,510,47475,ISLAM,392,HU Topics in Islam,N,,,,2020-12-19,2021-12-19,,,0,80,,ISLA,ISLA 392
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,496,45251,ITALIAN,240,Italian Mafia,N,,,,2020-08-22,,,,0,0,,ITALIA,ITALIA 240
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,146,38937,ITALIAN,311,Making Difference,N,,,,2006-01-05,,,,0,0,,ITALIA,ITALIA 311
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,340,44725,ITALIAN,316,Screening Italian-Am,N,,,,2012-12-21,,,,0,0,,ITALIA,ITALIA 316
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,504,45842,ITALIAN,415,Topics Ital Studies,N,,,,2020-12-19,,,,0,82,,ITALIA,ITALIA 415
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,406,45842,ITALIAN,415,Topics Ital Studies,N,,,,2014-09-01,2019-05-02,,,0,81,,ITALIA,ITALIA 415
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,374,45842,ITALIAN,415,Topics Ital Studies,N,,,,2014-09-01,2019-05-02,,,0,80,,ITALIA,ITALIA 415
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,378,42937,JUDAIC,244,Arab-Israeli Conflic,N,,,,2014-12-20,,,,0,0,,JUDAI,JUDAI 244
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,260,42937,JUDAIC,244,Arab-Israeli Conflic,N,,,,2009-09-08,,,,0,0,,JUDAI,JUDAI 244
